Nav State,Tensão Nominal (V),Capacidade (Ah),Energia das Baterias,Potência Flutuante (kW),Motores Ativos,Potência Total,Autonomia Barco
4422,72.11,202.57,14.6073227,0.14944364659482368,1,0.14944364659482368,97.74
4423,69.41,198.9,13.805648999999999,11.416728302440882,2,22.833456604881764,0.6
4424,73.93,211.68,15.649502400000001,1.0481919433481042,1,1.0481919433481042,14.93
4425,70.78,212.03,15.007483400000002,12.990075663843736,1,12.990075663843736,1.16
4426,73.2,209.96,15.369072000000003,10.228891114711434,2,20.457782229422868,0.75
4427,72.37,214.12,15.495864400000002,11.402363290950868,0,0.1,154.96
4428,72.37,203.21,14.706307700000002,9.663779777900363,1,9.663779777900363,1.52
4429,75.82,205.0,15.543099999999999,11.198646201676775,2,22.39729240335355,0.69
4430,71.1,211.22,15.017741999999998,11.750910137798096,2,23.50182027559619,0.64
4431,72.12,207.79,14.9858148,2.4783212829155112,0,0.1,149.86
4432,74.66,201.94,15.076840399999998,7.337896422786868,2,14.675792845573737,1.03
4433,70.37,214.94,15.1253278,4.796672298438042,2,9.593344596876085,1.58
4434,70.05,214.52,15.027126,5.334777998348229,1,5.334777998348229,2.82
4435,74.6,204.64,15.266143999999999,2.1136633843136505,0,0.1,152.66
4436,75.3,211.12,15.897336,9.451053639472354,2,18.902107278944708,0.84
4437,70.26,204.5,14.368170000000003,2.9639765697196783,1,2.9639765697196783,4.85
4438,73.21,198.01,14.496312099999997,3.0825767643879654,2,6.165153528775931,2.35
4439,70.18,210.24,14.754643200000002,7.064662906459723,0,0.1,147.55
4440,70.7,209.69,14.825083000000001,12.791484345598551,2,25.582968691197102,0.58
4441,75.8,206.35,15.641329999999998,7.291918229803007,1,7.291918229803007,2.15
4442,71.42,196.54,14.0368868,9.427093985097821,2,18.854187970195643,0.74
4443,71.41,213.81,15.2681721,4.2467394088395,0,0.1,152.68
4444,70.65,209.9,14.829435000000002,4.078449565142496,1,4.078449565142496,3.64
4445,70.73,201.3,14.237949000000002,2.0021249326194446,0,0.1,142.38
4446,72.59,209.71,15.2228489,0.8656006725859907,1,0.8656006725859907,17.59
4447,69.6,211.82,14.742671999999999,9.711174823603441,1,9.711174823603441,1.52
4448,73.38,204.54,15.009145199999999,4.578997508187648,1,4.578997508187648,3.28
4449,71.1,197.7,14.056469999999997,1.0440473023061223,0,0.1,140.56
4450,76.08,210.93,16.0475544,5.697412268053485,2,11.39482453610697,1.41
4451,73.97,214.98,15.902070599999998,4.262033540613606,0,0.1,159.02
4452,71.15,213.4,15.183410000000002,10.934254303017408,1,10.934254303017408,1.39
4453,71.71,194.79,13.9683909,8.594415692295732,1,8.594415692295732,1.63
4454,71.05,202.22,14.367731,12.491537633431575,0,0.1,143.68
4455,75.24,200.71,15.101420399999999,1.6129968568953807,0,0.1,151.01
4456,71.76,200.17,14.364199200000002,6.8670809850054715,2,13.734161970010943,1.05
4457,75.77,212.35,16.0897595,10.89169242059757,0,0.1,160.9
4458,73.9,201.77,14.910803000000001,10.022635336780331,1,10.022635336780331,1.49
4459,72.04,211.87,15.2631148,2.7698213462467987,2,5.539642692493597,2.76
4460,74.67,209.2,15.620964,2.8624838308947282,0,0.1,156.21
4461,75.33,213.32,16.0693956,11.947250746321462,0,0.1,160.69
4462,73.01,209.61,15.3036261,11.66565431902905,0,0.1,153.04
4463,74.93,203.71,15.263990300000001,2.80199815749139,0,0.1,152.64
4464,72.83,204.41,14.8871803,2.1639644396408935,2,4.327928879281787,3.44
4465,70.12,213.72,14.986046400000001,3.2696413426482884,0,0.1,149.86
4466,74.16,198.26,14.702961599999998,1.9008967146753917,0,0.1,147.03
4467,72.41,211.1,15.285750999999998,11.134866114070674,0,0.1,152.86
4468,75.75,206.61,15.650707500000001,4.407187787152658,1,4.407187787152658,3.55
4469,74.9,212.46,15.913254000000002,11.286618113132816,2,22.57323622626563,0.7
4470,73.4,207.07,15.198938,1.113173913430018,1,1.113173913430018,13.65
4471,74.28,198.61,14.752750800000001,12.996524511164703,1,12.996524511164703,1.14
4472,69.26,197.97,13.7114022,1.6780636296373785,0,0.1,137.11
4473,71.41,203.5,14.531934999999999,2.947401480898969,2,5.894802961797938,2.47
4474,73.46,208.07,15.284822199999999,11.729020042160501,2,23.458040084321002,0.65
4475,73.82,208.95,15.424688999999999,7.544249367432511,2,15.088498734865022,1.02
4476,73.72,207.17,15.2725724,0.3932662819855385,1,0.3932662819855385,38.84
4477,71.44,212.27,15.164568800000001,2.4637076880711155,2,4.927415376142231,3.08
4478,72.73,197.33,14.351810900000002,10.1008510641211,2,20.2017021282422,0.71
4479,71.23,211.29,15.0501867,5.161946794067892,1,5.161946794067892,2.92
4480,72.4,211.54,15.315496000000001,3.4426711333328273,0,0.1,153.15
4481,69.84,211.32,14.7585888,3.577887275142612,0,0.1,147.59
4482,70.98,195.22,13.856715600000001,11.167177875233916,2,22.334355750467832,0.62
4483,74.3,214.32,15.923975999999998,8.627340442505474,0,0.1,159.24
4484,74.4,209.47,15.584568,6.339272712627473,2,12.678545425254946,1.23
4485,75.72,211.13,15.9867636,8.524243670060558,0,0.1,159.87
4486,71.36,201.78,14.3990208,6.8148594418479345,2,13.629718883695869,1.06
4487,70.83,200.01,14.166708299999998,10.866596563247533,0,0.1,141.67
4488,69.93,202.49,14.160125700000002,0.5647502823126218,1,0.5647502823126218,25.07
4489,70.93,199.86,14.176069800000002,5.879745668542661,2,11.759491337085322,1.21
4490,73.31,201.73,14.788826299999998,2.03883423701841,0,0.1,147.89
4491,72.04,194.94,14.043477600000001,5.492690861653114,0,0.1,140.43
4492,74.08,205.72,15.2397376,5.682270389790958,1,5.682270389790958,2.68
4493,69.99,207.32,14.5103268,8.172659481224109,0,0.1,145.1
4494,72.41,213.93,15.4906713,4.940433502919131,1,4.940433502919131,3.14
4495,72.34,198.31,14.345745400000002,2.3936479739384904,2,4.787295947876981,3.0
4496,70.11,209.51,14.688746099999998,1.8436648342834907,2,3.6873296685669814,3.98
4497,75.74,205.48,15.563055199999999,7.809450715156405,0,0.1,155.63
4498,69.53,212.04,14.7431412,5.2048457922152425,2,10.409691584430485,1.42
4499,72.13,203.51,14.6791763,9.696710587314726,0,0.1,146.79
4500,74.14,212.64,15.765129599999998,11.960533591690998,1,11.960533591690998,1.32
4501,69.82,212.22,14.817200399999997,2.6296169681912773,1,2.6296169681912773,5.63
4502,69.33,200.76,13.918690799999998,5.128232076019397,1,5.128232076019397,2.71
4503,69.67,195.85,13.6448695,9.129458270370042,1,9.129458270370042,1.49
4504,74.01,198.91,14.7213291,1.8851914370464975,1,1.8851914370464975,7.81
4505,69.87,198.78,13.888758600000001,1.6154273618526775,0,0.1,138.89
4506,72.38,207.43,15.0137834,8.461451036684089,1,8.461451036684089,1.77
4507,72.18,200.1,14.443218,9.54398208266931,2,19.08796416533862,0.76
4508,70.85,202.36,14.337206,9.34476026080925,0,0.1,143.37
4509,69.84,211.91,14.799794400000001,5.796414777805554,0,0.1,148.0
4510,71.65,195.81,14.029786500000002,2.6107138789465854,2,5.221427757893171,2.69
4511,74.28,208.24,15.468067200000002,12.987715169805897,1,12.987715169805897,1.19
4512,74.28,212.47,15.7822716,4.1933305623706545,2,8.386661124741309,1.88
4513,75.53,206.98,15.633199399999999,3.567358433545542,2,7.134716867091084,2.19
4514,74.25,204.29,15.1685325,9.475434626106303,0,0.1,151.69
4515,69.56,205.94,14.3251864,0.9491469429546855,2,1.898293885909371,7.55
4516,69.56,195.37,13.5899372,11.682431976369498,0,0.1,135.9
4517,74.31,212.67,15.8035077,11.880549776343006,2,23.761099552686012,0.67
4518,76.15,205.51,15.649586500000002,9.525951043263472,0,0.1,156.5
4519,70.67,212.04,14.984866799999999,2.2606844486609172,0,0.1,149.85
4520,75.6,205.77,15.556212,5.903660845832109,0,0.1,155.56
4521,70.52,213.06,15.024991199999999,8.027361062604566,1,8.027361062604566,1.87
4522,69.55,210.62,14.648620999999999,0.49265102416573214,2,0.9853020483314643,14.87
4523,75.7,211.86,16.037802000000003,9.22830688654874,0,0.1,160.38
4524,71.47,213.03,15.2252541,0.22046386450772537,0,0.1,152.25
4525,75.42,213.0,16.06446,9.68454277913598,0,0.1,160.64
4526,73.24,196.92,14.422420799999998,3.3988664347041966,1,3.3988664347041966,4.24
4527,71.64,200.05,14.331582000000001,3.8817683607753555,0,0.1,143.32
4528,69.96,201.39,14.089244399999998,4.470329110475162,2,8.940658220950324,1.58
4529,70.06,206.53,14.4694918,5.511632587175719,1,5.511632587175719,2.63
4530,73.36,202.57,14.860535200000001,1.7985589683525538,2,3.5971179367051076,4.13
4531,72.64,210.35,15.279824000000001,3.465220874710221,1,3.465220874710221,4.41
4532,76.07,197.08,14.9918756,1.5688119582058493,2,3.1376239164116986,4.78
4533,75.63,206.63,15.627426899999998,12.377626785339858,0,0.1,156.27
4534,71.4,202.5,14.458500000000003,7.618251418041192,0,0.1,144.58
4535,70.74,211.24,14.943117599999999,5.742725414794864,1,5.742725414794864,2.6
4536,69.61,203.88,14.192086799999998,9.05750475743585,2,18.1150095148717,0.78
4537,72.78,213.81,15.5610918,5.436633675905429,1,5.436633675905429,2.86
4538,70.56,206.25,14.553,7.886558843272056,1,7.886558843272056,1.85
4539,73.67,210.87,15.534792900000001,4.130422217372226,2,8.260844434744453,1.88
4540,69.85,214.82,15.005176999999998,6.097627387257142,1,6.097627387257142,2.46
4541,75.37,196.61,14.818495700000001,11.383386824553254,2,22.766773649106508,0.65
4542,70.75,196.22,13.882565000000001,6.029330339951798,1,6.029330339951798,2.3
4543,71.63,206.53,14.793743899999999,10.13149028727344,0,0.1,147.94
4544,70.29,204.46,14.371493400000002,7.833412078430035,0,0.1,143.71
4545,71.59,211.09,15.1119331,10.350135954611375,1,10.350135954611375,1.46
4546,73.43,211.09,15.500338700000002,0.8986498078592431,0,0.1,155.0
4547,74.83,197.24,14.7594692,11.661621619069223,2,23.323243238138446,0.63
4548,69.56,210.73,14.658378800000001,12.292276924393732,1,12.292276924393732,1.19
4549,75.26,203.88,15.344008800000001,3.7954010753978347,2,7.590802150795669,2.02
4550,69.4,198.69,13.789086000000001,6.48057632487229,2,12.96115264974458,1.06
4551,74.99,205.92,15.4419408,5.268131115894732,0,0.1,154.42
4552,73.17,207.69,15.1966773,8.90625956666869,1,8.90625956666869,1.71
4553,69.35,195.73,13.573875499999998,0.5165514647461217,1,0.5165514647461217,26.28
4554,75.04,214.33,16.083323200000002,11.062206282521366,0,0.1,160.83
4555,71.4,199.81,14.266434,3.7255523698895967,0,0.1,142.66
4556,75.41,205.42,15.490722199999999,5.975049949814987,2,11.950099899629974,1.3
4557,69.49,200.38,13.9244062,4.178704440412414,0,0.1,139.24
4558,73.48,213.35,15.676958,10.238128273019882,0,0.1,156.77
4559,70.32,200.16,14.075251199999999,8.986801803921315,1,8.986801803921315,1.57
4560,69.28,207.43,14.3707504,0.21560778807515535,0,0.1,143.71
4561,69.42,199.01,13.8152742,12.264362214296552,2,24.528724428593105,0.56
4562,75.06,195.97,14.7095082,0.9638898940774375,0,0.1,147.1
4563,70.66,195.19,13.7921254,11.345182222764956,2,22.690364445529912,0.61
4564,71.22,195.19,13.901431800000001,8.547734020883778,1,8.547734020883778,1.63
4565,75.01,205.77,15.4348077,2.333822159237048,1,2.333822159237048,6.61
4566,75.57,210.79,15.929400299999998,6.873332253339412,0,0.1,159.29
4567,70.87,194.97,13.8175239,7.412538625568457,0,0.1,138.18
4568,75.92,204.63,15.5355096,9.201835576650787,1,9.201835576650787,1.69
4569,69.42,199.7,13.863173999999999,1.1954557472118363,1,1.1954557472118363,11.6
4570,73.66,212.05,15.619603000000001,0.47828098984872913,2,0.9565619796974583,16.33
4571,76.01,213.41,16.2212941,0.3273745987111155,0,0.1,162.21
4572,75.45,209.1,15.776594999999999,5.745196730233703,1,5.745196730233703,2.75
4573,69.84,206.16,14.3982144,0.4431543369701738,0,0.1,143.98
4574,73.89,198.74,14.6848986,9.383920340712445,1,9.383920340712445,1.56
4575,76.0,214.45,16.298199999999998,3.5822913759518604,1,3.5822913759518604,4.55
4576,70.31,205.58,14.454329800000002,10.79839716789332,1,10.79839716789332,1.34
4577,71.35,212.05,15.1297675,5.704829870174871,2,11.409659740349742,1.33
4578,70.27,215.14,15.117887799999998,11.557525604226086,1,11.557525604226086,1.31
4579,72.47,201.85,14.628069499999999,8.521263482097705,0,0.1,146.28
4580,75.42,201.35,15.185816999999998,3.1903866362600444,2,6.380773272520089,2.38
4581,70.82,211.96,15.0110072,7.8285045366391195,2,15.657009073278239,0.96
4582,75.51,209.79,15.841242900000001,11.638135937122676,0,0.1,158.41
4583,75.41,206.63,15.581968299999998,11.44236467751657,0,0.1,155.82
4584,71.4,205.98,14.706972,6.641776803994887,2,13.283553607989774,1.11
4585,76.28,199.26,15.1995528,2.400944891150466,2,4.801889782300932,3.17
4586,69.24,194.93,13.4969532,9.278458562284868,0,0.1,134.97
4587,74.76,214.06,16.0031256,5.701521852715317,0,0.1,160.03
4588,74.31,207.29,15.4037199,4.864729845291668,2,9.729459690583337,1.58
4589,72.25,207.89,15.0200525,3.200326718446766,2,6.400653436893532,2.35
4590,70.51,196.93,13.885534300000002,9.674680533137698,1,9.674680533137698,1.44
4591,73.19,213.29,15.6106951,9.003819763388822,1,9.003819763388822,1.73
4592,70.37,202.5,14.249925000000001,0.3948731582956617,0,0.1,142.5
4593,73.72,200.31,14.7668532,10.820106641117544,1,10.820106641117544,1.36
4594,71.85,197.61,14.1982785,7.733953104515256,2,15.467906209030511,0.92
4595,70.36,209.49,14.7397164,11.49421701379524,2,22.98843402759048,0.64
4596,71.1,210.54,14.969393999999998,2.2055368361563543,2,4.411073672312709,3.39
4597,76.01,209.24,15.904332400000001,12.037339505366152,1,12.037339505366152,1.32
4598,75.65,207.83,15.722339500000002,7.7836681680987185,1,7.7836681680987185,2.02
4599,73.85,214.82,15.864456999999998,9.917856341783978,0,0.1,158.64
4600,69.25,207.31,14.356217500000001,8.853630275437611,0,0.1,143.56
4601,73.96,212.09,15.686176399999999,0.6378922061754562,0,0.1,156.86
4602,71.25,204.23,14.551387499999999,9.79231650815408,1,9.79231650815408,1.49
4603,72.43,202.9,14.696047000000002,3.540324026032205,1,3.540324026032205,4.15
4604,69.72,198.6,13.846392,11.712005417095726,2,23.424010834191453,0.59
4605,75.37,195.22,14.7137314,5.603979745932198,0,0.1,147.14
4606,75.97,197.85,15.030664499999999,9.03734714806845,1,9.03734714806845,1.66
4607,71.51,214.14,15.3131514,8.836155140918052,2,17.672310281836104,0.87
4608,69.6,212.98,14.823407999999997,9.297842318371865,1,9.297842318371865,1.59
4609,69.41,204.27,14.1783807,12.31943241832596,0,0.1,141.78
4610,72.08,195.43,14.0865944,11.388542825255197,0,0.1,140.87
4611,73.91,213.55,15.7834805,5.392743576506744,2,10.785487153013488,1.46
4612,70.42,214.89,15.1325538,6.5421798249897245,1,6.5421798249897245,2.31
4613,73.56,209.02,15.3755112,11.316742013297775,0,0.1,153.76
4614,76.32,196.69,15.0113808,11.643078193900834,0,0.1,150.11
4615,70.48,195.39,13.7710872,6.209935895201842,2,12.419871790403684,1.11
4616,73.87,205.1,15.150737000000001,5.323030655792871,1,5.323030655792871,2.85
4617,69.85,208.68,14.576298,8.709394939824778,0,0.1,145.76
4618,70.28,205.82,14.4650296,10.639864510259283,1,10.639864510259283,1.36
4619,74.86,199.32,14.9210952,7.811644769768902,0,0.1,149.21
4620,73.01,206.89,15.1050389,5.7241366053504805,1,5.7241366053504805,2.64
4621,75.26,213.84,16.0935984,9.185495257617111,2,18.370990515234222,0.88
4622,70.09,214.06,15.003465400000001,3.3570114803576643,1,3.3570114803576643,4.47
4623,76.01,203.71,15.483997100000002,1.460903653989866,1,1.460903653989866,10.6
4624,72.0,206.0,14.832,1.302434510835293,1,1.302434510835293,11.39
4625,71.63,208.81,14.957060299999998,1.2131624522973898,1,1.2131624522973898,12.33
4626,71.15,208.4,14.827660000000002,4.0116822981760585,1,4.0116822981760585,3.7
4627,71.41,197.27,14.087050699999999,6.7652993908796475,2,13.530598781759295,1.04
4628,74.26,209.18,15.533706800000001,8.406815504699308,1,8.406815504699308,1.85
4629,73.36,207.89,15.250810399999999,6.747059382060929,0,0.1,152.51
4630,71.15,208.69,14.848293500000002,4.842908989771591,1,4.842908989771591,3.07
4631,70.08,199.55,13.984464,12.859661901521916,1,12.859661901521916,1.09
4632,74.53,211.13,15.735518899999999,12.789846393987686,0,0.1,157.36
4633,71.51,203.29,14.537267900000002,3.8878176311321715,2,7.775635262264343,1.87
4634,72.16,207.38,14.964540799999998,0.3696227263167704,2,0.7392454526335408,20.24
4635,69.42,212.9,14.779518,0.6934673111884584,2,1.3869346223769168,10.66
4636,74.13,205.91,15.264108299999998,6.043408561758827,0,0.1,152.64
4637,70.51,195.22,13.764962200000001,12.089124336685142,2,24.178248673370284,0.57
4638,73.84,202.36,14.9422624,1.2083006723121104,1,1.2083006723121104,12.37
4639,75.75,212.77,16.117327500000002,6.4791872629794485,2,12.958374525958897,1.24
4640,69.45,202.48,14.062235999999999,4.621336368490941,1,4.621336368490941,3.04
4641,70.2,208.57,14.641613999999999,3.5284792025839353,1,3.5284792025839353,4.15
4642,70.26,203.32,14.285263200000001,9.147420919950157,0,0.1,142.85
4643,71.43,196.39,14.0281377,10.484131531881022,0,0.1,140.28
4644,74.28,195.77,14.541795600000002,0.4561871798628365,0,0.1,145.42
4645,71.0,198.33,14.081430000000001,5.7632238201993475,1,5.7632238201993475,2.44
4646,75.46,205.09,15.4760914,6.885215541447509,2,13.770431082895017,1.12
4647,69.79,196.11,13.686516900000003,6.781710552642781,2,13.563421105285562,1.01
4648,70.96,195.44,13.8684224,3.3831562606140078,0,0.1,138.68
4649,73.75,198.3,14.624625,11.771045702677336,0,0.1,146.25
4650,70.76,200.85,14.212146,12.62210662586717,1,12.62210662586717,1.13
4651,72.06,214.26,15.4395756,9.138448599702295,2,18.27689719940459,0.84
4652,73.9,210.08,15.524912000000002,7.542860674694849,1,7.542860674694849,2.06
4653,72.78,213.48,15.5370744,3.30857626081258,2,6.61715252162516,2.35
4654,70.81,195.24,13.8249444,1.5296929683093838,0,0.1,138.25
4655,76.25,210.86,16.078075000000002,10.256871272999717,2,20.513742545999435,0.78
4656,71.89,199.5,14.342055,10.414076422106666,1,10.414076422106666,1.38
4657,69.79,204.01,14.237857900000002,0.6365566124255301,2,1.2731132248510602,11.18
4658,76.15,203.38,15.487387,10.303770815049328,0,0.1,154.87
4659,69.83,199.97,13.9639051,5.167468638242464,1,5.167468638242464,2.7
4660,69.78,202.63,14.1395214,3.3729978723114393,0,0.1,141.4
4661,69.83,208.71,14.574219300000001,3.404202627782829,2,6.808405255565658,2.14
4662,76.32,194.88,14.873241599999998,11.71847656642702,1,11.71847656642702,1.27
4663,69.53,201.41,14.0040373,0.74575393231232,2,1.49150786462464,9.39
4664,75.76,201.84,15.291398400000002,1.3894194279118217,0,0.1,152.91
4665,72.53,196.01,14.2166053,7.431600280344512,0,0.1,142.17
4666,75.48,199.98,15.0944904,11.892036366012881,2,23.784072732025763,0.63
4667,72.7,209.77,15.250279,8.71933533515954,0,0.1,152.5
4668,69.19,204.57,14.154198299999997,5.7161116115833766,0,0.1,141.54
4669,74.18,210.39,15.6067302,10.97132798007673,2,21.94265596015346,0.71
4670,71.47,195.0,13.93665,0.7314954316859568,1,0.7314954316859568,19.05
4671,73.71,202.42,14.920378199999998,5.359743121758386,2,10.719486243516773,1.39
4672,76.24,194.86,14.856126399999999,6.690875802275883,2,13.381751604551766,1.11
4673,72.25,215.19,15.5474775,2.649937937189012,0,0.1,155.47
4674,72.76,198.89,14.4712364,3.0692089889975223,2,6.1384179779950445,2.36
4675,69.2,215.21,14.892532000000001,2.9685422692825125,1,2.9685422692825125,5.02
4676,71.83,208.72,14.9923576,5.378482632404973,2,10.756965264809946,1.39
4677,72.81,204.28,14.8736268,7.557620160385302,2,15.115240320770605,0.98
4678,70.8,198.31,14.040348,7.2904070306593685,2,14.580814061318737,0.96
4679,75.81,212.73,16.1270613,8.38014888692789,0,0.1,161.27
4680,73.66,213.28,15.7102048,3.9874612858526457,0,0.1,157.1
4681,71.98,206.56,14.868188800000002,2.1170705816638486,2,4.234141163327697,3.51
4682,72.67,205.58,14.9394986,11.498450133480578,2,22.996900266961156,0.65
4683,72.44,206.64,14.969001599999999,11.828611630455125,0,0.1,149.69
4684,76.11,203.74,15.5066514,4.45299550856324,2,8.90599101712648,1.74
4685,69.88,199.75,13.95853,10.496707693213605,0,0.1,139.59
4686,70.45,200.82,14.147769,8.944631017984722,1,8.944631017984722,1.58
4687,74.99,199.76,14.980002399999998,10.702828348805715,0,0.1,149.8
4688,71.43,210.41,15.0295863,7.300421982274637,2,14.600843964549274,1.03
4689,70.54,210.85,14.873359,4.198382907369637,1,4.198382907369637,3.54
4690,75.67,204.47,15.4722449,2.9539144607322707,0,0.1,154.72
4691,71.12,213.38,15.1755856,9.523372789210221,1,9.523372789210221,1.59
4692,69.62,206.17,14.3535554,5.668654469538628,1,5.668654469538628,2.53
4693,69.27,195.47,13.5402069,9.097894592811658,0,0.1,135.4
4694,73.73,198.33,14.622870900000002,11.762494383416623,2,23.524988766833246,0.62
4695,70.76,196.28,13.8887728,11.101627337733133,1,11.101627337733133,1.25
4696,75.69,215.02,16.274863800000002,7.462464991084231,2,14.924929982168463,1.09
4697,73.84,211.83,15.641527200000002,11.682828887367574,1,11.682828887367574,1.34
4698,74.38,204.84,15.2359992,0.34494067093652836,1,0.34494067093652836,44.17
4699,72.49,212.34,15.3925266,12.704837457197378,0,0.1,153.93
4700,76.32,209.83,16.0142256,0.48681404752987223,1,0.48681404752987223,32.9
4701,76.27,201.69,15.382896299999999,1.969352429608087,1,1.969352429608087,7.81
4702,73.06,202.64,14.8048784,1.643521068324655,2,3.28704213664931,4.5
4703,76.31,207.56,15.838903600000002,7.637136851402703,1,7.637136851402703,2.07
4704,72.84,202.59,14.7566556,1.5361793598168552,1,1.5361793598168552,9.61
4705,74.74,197.76,14.780582399999998,4.300369235549385,1,4.300369235549385,3.44
4706,72.15,207.12,14.943708000000003,0.5618677013539353,0,0.1,149.44
4707,71.62,200.89,14.3877418,9.902501700683258,2,19.805003401366516,0.73
4708,69.6,211.89,14.747543999999998,2.7934242879712903,1,2.7934242879712903,5.28
4709,69.44,202.04,14.029657599999998,2.6385082131924382,2,5.2770164263848764,2.66
4710,70.62,212.09,14.9777958,0.35242388170796946,1,0.35242388170796946,42.5
4711,71.08,213.32,15.1627856,12.567049774731409,0,0.1,151.63
4712,71.87,210.08,15.098449600000002,7.806179877904125,0,0.1,150.98
4713,71.7,208.09,14.920053000000001,4.315664467885862,2,8.631328935771725,1.73
4714,76.39,211.75,16.1755825,5.044791455896293,2,10.089582911792586,1.6
4715,72.37,205.64,14.882166799999998,12.759686647924063,1,12.759686647924063,1.17
4716,71.36,205.36,14.654489600000002,1.962802117424237,1,1.962802117424237,7.47
4717,74.13,200.79,14.884562699999998,3.4315113182333348,2,6.8630226364666695,2.17
4718,75.66,195.23,14.771101799999999,6.73138634643332,0,0.1,147.71
4719,71.58,205.05,14.677479000000002,3.602069137534576,2,7.204138275069152,2.04
4720,74.77,202.1,15.111016999999999,7.632922304153309,2,15.265844608306619,0.99
4721,73.36,206.65,15.159844000000001,10.585708950075592,2,21.171417900151184,0.72
4722,73.46,204.53,15.024773799999998,9.6621096228051,1,9.6621096228051,1.56
4723,70.68,207.89,14.693665200000002,2.9938272372389614,0,0.1,146.94
4724,70.63,209.71,14.8118173,4.762144553311552,0,0.1,148.12
4725,74.92,196.19,14.6985548,11.861850218942914,1,11.861850218942914,1.24
4726,71.21,198.83,14.1586843,2.424871406961494,1,2.424871406961494,5.84
4727,73.72,201.2,14.832463999999998,9.13904693494108,2,18.27809386988216,0.81
4728,75.3,210.28,15.834083999999999,11.028404970621276,1,11.028404970621276,1.44
4729,72.53,199.1,14.440723,9.464758283458593,0,0.1,144.41
4730,74.42,211.57,15.7450394,11.24099217858433,0,0.1,157.45
4731,72.25,213.44,15.42104,12.470328176923873,1,12.470328176923873,1.24
4732,74.94,202.11,15.1461234,0.30236711430526364,1,0.30236711430526364,50.09
4733,70.25,208.57,14.6520425,11.63331280539331,0,0.1,146.52
4734,69.62,199.15,13.864823000000003,3.488972259034089,0,0.1,138.65
4735,71.26,209.28,14.9132928,10.50347849257955,2,21.0069569851591,0.71
4736,76.13,209.1,15.918783,5.882368900039314,0,0.1,159.19
4737,71.87,201.7,14.496179,0.3665530994077131,1,0.3665530994077131,39.55
4738,71.8,199.52,14.325536,7.645853658340547,0,0.1,143.26
4739,75.06,210.29,15.784367399999999,1.9162827228835755,0,0.1,157.84
4740,70.03,203.97,14.2840191,4.168265809368347,0,0.1,142.84
4741,72.85,203.9,14.854115,0.4552156450196795,0,0.1,148.54
4742,74.71,204.13,15.250552299999997,0.5682261491627455,1,0.5682261491627455,26.84
4743,76.41,213.42,16.307422199999998,0.08922691079754441,1,0.08922691079754441,182.76
4744,76.14,198.54,15.1168356,8.585345034569325,1,8.585345034569325,1.76
4745,74.99,199.5,14.960505,4.6966748719201155,2,9.393349743840231,1.59
4746,74.33,198.32,14.7411256,3.1043118239676435,0,0.1,147.41
4747,70.07,204.16,14.305491199999999,11.352169411658018,1,11.352169411658018,1.26
4748,75.52,200.08,15.1100416,6.706433586450127,0,0.1,151.1
4749,71.33,204.07,14.556313099999999,12.759491540656935,2,25.51898308131387,0.57
4750,76.12,198.7,15.125043999999999,7.261565383615838,0,0.1,151.25
4751,69.24,210.93,14.6047932,7.237364874715925,2,14.47472974943185,1.01
4752,70.12,201.29,14.114454799999999,6.338500113195934,1,6.338500113195934,2.23
4753,76.17,214.38,16.3293246,5.705706198185357,2,11.411412396370714,1.43
4754,71.87,212.4,15.265188000000002,0.8693473891948611,1,0.8693473891948611,17.56
4755,71.76,195.99,14.064242400000001,12.91668823811306,1,12.91668823811306,1.09
4756,71.08,195.61,13.9039588,8.039851080001421,0,0.1,139.04
4757,70.68,213.3,15.076044000000001,6.526324735019472,2,13.052649470038943,1.16
4758,71.15,203.66,14.490409000000001,8.559170210507167,1,8.559170210507167,1.69
4759,70.4,203.59,14.332736,12.87902413304516,0,0.1,143.33
4760,70.24,212.39,14.9182736,9.613218174907443,1,9.613218174907443,1.55
4761,69.76,204.34,14.2547584,3.92926801871092,2,7.85853603742184,1.81
4762,72.06,214.25,15.438855000000002,0.794516871119746,0,0.1,154.39
4763,72.57,213.97,15.5278029,7.848850910668852,2,15.697701821337704,0.99
4764,74.78,214.65,16.051527,11.559064993440405,2,23.11812998688081,0.69
4765,74.08,197.15,14.604871999999999,10.233197918864725,0,0.1,146.05
4766,73.24,204.49,14.9768476,12.150913087214038,1,12.150913087214038,1.23
4767,71.66,198.05,14.192263,5.242112593272942,2,10.484225186545885,1.35
4768,73.84,208.34,15.3838256,1.365609837170397,0,0.1,153.84
4769,71.38,197.58,14.1032604,7.771161277498509,2,15.542322554997018,0.91
4770,71.62,197.99,14.180043800000002,9.685470951213691,2,19.370941902427383,0.73
4771,71.05,208.21,14.7933205,10.357108316801005,1,10.357108316801005,1.43
4772,72.75,200.95,14.6191125,3.640192895730505,0,0.1,146.19
4773,75.13,195.85,14.7142105,10.671281770878137,0,0.1,147.14
4774,74.81,203.77,15.244033700000001,9.683515335054285,2,19.36703067010857,0.79
4775,74.73,209.36,15.645472800000002,5.233257526873749,2,10.466515053747498,1.49
4776,70.02,198.83,13.9220766,4.994370484716572,2,9.988740969433143,1.39
4777,74.22,212.12,15.7435464,3.9368099093084967,2,7.8736198186169934,2.0
4778,76.12,209.78,15.9684536,9.231053685887682,2,18.462107371775364,0.86
